"model","strain","parameter","value","parameter_label"
"Mechanistic","non-SGTF","sigma_z",4.28268436038511,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.265986426419648,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.4127584818509,"lambda[I]"
"Mechanistic","non-SGTF","r",0.0538070919430053,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.711893469680349,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.14251,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",2.95332011439389,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.37036147087696,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.140593855858795,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.43146398447588,"lambda[I]"
"Mechanistic","non-SGTF","r",0.0701324276924874,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.616963138483509,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.81951,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",2.8650047267763,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.31070116737723,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.13380389782311,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.89741801282842,"lambda[I]"
"Mechanistic","non-SGTF","r",0.0530012383822584,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.687654326309549,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.49497,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",5.43005900299463,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.35576388911123,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.257875079319969,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.44584826155663,"lambda[I]"
"Mechanistic","non-SGTF","r",0.0448016638832394,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.750563515932992,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.65956,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",4.65731918308852,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.07031340428617,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.262590367250669,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.41907201076395,"lambda[I]"
"Mechanistic","non-SGTF","r",0.0474342849767118,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.716331665000485,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.50707,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",4.78487547245039,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.12687309352162,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.83211493183146,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.86352508041084,"lambda[I]"
"Mechanistic","non-SGTF","r",0.159680553518743,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",1.0673057688385,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.69233,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.672001974647341,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.31328588518227,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.618039442960749,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",5.00171073042262,"lambda[I]"
"Mechanistic","non-SGTF","r",0.179907940606054,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.847474100564832,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.76103,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.773984059937866,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.19792350726625,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.10872643416651,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.09794018692697,"lambda[I]"
"Mechanistic","non-SGTF","r",0.171349491204607,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.714936179294491,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.37044,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.70962149831619,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.29860614849086,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.648564383179601,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",6.07140472973396,"lambda[I]"
"Mechanistic","non-SGTF","r",0.280550930525619,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.847530035701309,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.43777,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.608080502714752,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.05264599545102,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.841783856657916,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.8430641341228,"lambda[I]"
"Mechanistic","non-SGTF","r",0.130896283286843,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.702056074458783,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.48614,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",2.10291399595531,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.06441572669952,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.211631230020366,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",1.33525862542541,"lambda[I]"
"Mechanistic","non-SGTF","r",0.17023252200263,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.774640676786889,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.05507,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.83034047232699,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.03025641304381,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.56008608120705,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.71552378974901,"lambda[I]"
"Mechanistic","non-SGTF","r",0.147459753214193,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.672717365268685,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.60431,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",2.14611235846983,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.98266024786471,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.894540589782738,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.45463727293904,"lambda[I]"
"Mechanistic","non-SGTF","r",0.15160906682644,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.684492904683386,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.91054,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.27783597161631,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.10722486044973,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.793591844223814,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.31311335719745,"lambda[I]"
"Mechanistic","non-SGTF","r",0.116673015042175,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.637197897846414,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.94535,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.29606013847788,"kappa"
"Mechanistic","non-SGTF","sigma_z",2.97121214743047,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.890413782626793,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.44932996797334,"lambda[I]"
"Mechanistic","non-SGTF","r",0.20167455392748,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.86549732073281,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.25862,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.27823855335066,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.2604295988617,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.747835683204508,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.89066463359009,"lambda[I]"
"Mechanistic","non-SGTF","r",0.187613740779316,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.764304506886548,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.15716,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.01066021953135,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.17443909176791,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.510760748992118,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.39977753976285,"lambda[I]"
"Mechanistic","non-SGTF","r",0.21873157190785,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",1.17878942399365,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.72228,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.662885502359727,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.33057358106451,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.544102299094106,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",1.68653815661788,"lambda[I]"
"Mechanistic","non-SGTF","r",0.182205519678881,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.86848410077743,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.97446,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.05519069062246,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.8821922229718,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.31608576269391,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",6.01063259452199,"lambda[I]"
"Mechanistic","non-SGTF","r",0.282784543976987,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.917452106881549,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.72658,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.635784251750394,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.82906251852643,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.794550287884182,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.34606135798153,"lambda[I]"
"Mechanistic","non-SGTF","r",0.246131335836922,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",1.02924384338675,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.67232,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.599999774259637,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.0263892234353,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.94701779031597,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.45647747612579,"lambda[I]"
"Mechanistic","non-SGTF","r",0.342723938465852,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.666000405222327,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.78863,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.887025099503673,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.85711694899795,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.868359916430412,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.09478983764309,"lambda[I]"
"Mechanistic","non-SGTF","r",0.113287097105192,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.990170944051787,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.08112,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.03052429808695,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.58798226026663,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.23325621419997,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.16233285347259,"lambda[I]"
"Mechanistic","non-SGTF","r",0.124755432275998,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.896879287103375,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.45323,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.33318257858756,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.73120038157499,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.929912112489462,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.57298006614114,"lambda[I]"
"Mechanistic","non-SGTF","r",0.180612757673248,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.714563794559726,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.12877,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.22023687532379,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.41336975057463,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.988746301983311,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.45585962651415,"lambda[I]"
"Mechanistic","non-SGTF","r",0.111049414617204,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.634958269228084,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.35898,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",2.79882587813341,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.66691239975629,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.968656421637236,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.16434916290398,"lambda[I]"
"Mechanistic","non-SGTF","r",0.0996132590758692,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.616315667170028,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.57344,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",2.94253071941223,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.69570006780168,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.326397276494572,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",1.79492457220209,"lambda[I]"
"Mechanistic","non-SGTF","r",0.125536340071835,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.727702476825108,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.02778,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",2.78879610744136,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.02529921306163,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.120403099871238,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.32212334030951,"lambda[I]"
"Mechanistic","non-SGTF","r",0.0841402693174058,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.72887429258329,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.12234,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",2.81617617927002,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.25639254051547,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",2.4063450029018,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.86607584862483,"lambda[I]"
"Mechanistic","non-SGTF","r",0.180811541017484,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.665327419064473,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.38223,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.76179292868888,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.44850222811378,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.44785767733566,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.21479097720507,"lambda[I]"
"Mechanistic","non-SGTF","r",0.232454679462147,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.669522839612755,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.0897,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.3876948649716,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.51299868865464,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.572468824533378,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.24975627102915,"lambda[I]"
"Mechanistic","non-SGTF","r",0.0905828841904789,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.815855518791166,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.4972,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",2.01544093950977,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.93511458151223,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.592363388790384,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.72158629209888,"lambda[I]"
"Mechanistic","non-SGTF","r",0.395368514857944,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.825656047143133,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.88979,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.705820728055941,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.45613184565999,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.703259023889155,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",5.0307043292259,"lambda[I]"
"Mechanistic","non-SGTF","r",0.310540795427216,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.783562852686178,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.49077,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.663236261558104,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.64694561697407,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.00327713811411,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",7.6060957638997,"lambda[I]"
"Mechanistic","non-SGTF","r",0.457526716156979,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.811022890689955,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.57025,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.502294338219898,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.99706363382897,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.28412814283007,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",7.69253209153028,"lambda[I]"
"Mechanistic","non-SGTF","r",0.142625922900821,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.8700357293138,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.95944,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.869550384800556,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.30367797446037,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.22326804161843,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",7.25673497705132,"lambda[I]"
"Mechanistic","non-SGTF","r",0.138862644982843,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.841306700497746,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.23717,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.1078032496066,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.11829811855263,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.56486882095039,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",6.67327003560564,"lambda[I]"
"Mechanistic","non-SGTF","r",0.111231685078101,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.998033785537194,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.1476,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.578737657467016,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.75786132863337,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.26994678751729,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",6.94373629023324,"lambda[I]"
"Mechanistic","non-SGTF","r",0.117852669285589,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.956111156691526,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.24023,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.620391840354178,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.92740931056471,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.928733824055838,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.99261589570332,"lambda[I]"
"Mechanistic","non-SGTF","r",0.129599027363939,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.910325546536015,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.77781,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.826854943656611,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.14552732484597,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.599519966388967,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.48983887612648,"lambda[I]"
"Mechanistic","non-SGTF","r",0.14641503275115,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.84666768913384,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.4579,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.39574873655604,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.00526601885043,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.412888788302821,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",3.38420831955021,"lambda[I]"
"Mechanistic","non-SGTF","r",0.268313286961008,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.852057726789739,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.9309,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.899556873217501,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.38105691467775,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.519774611911537,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",4.31734228012128,"lambda[I]"
"Mechanistic","non-SGTF","r",0.203927651000527,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.812650622841977,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.69718,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.887662212221212,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.41169954689253,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",1.01951130526518,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.82037540942671,"lambda[I]"
"Mechanistic","non-SGTF","r",0.243548299717526,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.888396612503379,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",2.68854,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",0.698796995671156,"kappa"
"Mechanistic","non-SGTF","sigma_z",3.13309082081417,"sigma[z]"
"Mechanistic","non-SGTF","lambda1",0.54430038838104,"lambda[1]"
"Mechanistic","non-SGTF","lambda_I",2.90766397189196,"lambda[I]"
"Mechanistic","non-SGTF","r",0.14247197005359,"replication~rate~italic(r)"
"Mechanistic","non-SGTF","d",0.899464223631095,"clearance~rate~italic(d)"
"Mechanistic","non-SGTF","m",3.03901,"peak~timing~italic(m)"
"Mechanistic","non-SGTF","kappa",1.04867294194036,"kappa"
"Mechanistic","non-SGTF","sigma_z",4.17882455477944,"sigma[z]"
