model,strain,mean_gen,sd_gen,strain_label
Lognormal,SGTF,3.0832032,1.3998281,Omicron
Lognormal,SGTF,3.2519697,1.8475426,Omicron
Lognormal,SGTF,3.1716953,1.6856253,Omicron
Lognormal,SGTF,2.8290375,1.6971678,Omicron
Lognormal,SGTF,2.7019577,1.4571695,Omicron
Lognormal,SGTF,2.9467247,1.5658867,Omicron
Lognormal,SGTF,3.3522858,2.2218034,Omicron
Lognormal,SGTF,2.9431207,1.432579,Omicron
Lognormal,SGTF,3.0445222,1.5816829,Omicron
Lognormal,SGTF,2.8239147,1.5276579,Omicron
Lognormal,SGTF,3.1085627,1.9966852,Omicron
Lognormal,SGTF,3.1591749,2.1627401,Omicron
Lognormal,SGTF,2.8278753,1.4238294,Omicron
Lognormal,SGTF,2.9734245,1.3439817,Omicron
Lognormal,SGTF,2.8203786,1.2097936,Omicron
Lognormal,SGTF,3.0055573,1.6223902,Omicron
Lognormal,SGTF,3.0411981,1.576325,Omicron
Lognormal,SGTF,2.8365789,1.4664494,Omicron
Lognormal,SGTF,2.8028184,1.2018687,Omicron
Lognormal,SGTF,3.177942,1.8819565,Omicron
Lognormal,SGTF,2.8352617,1.2825192,Omicron
Lognormal,SGTF,2.9919178,1.5122562,Omicron
Lognormal,SGTF,2.9269775,1.5427709,Omicron
Lognormal,SGTF,2.9942569,1.4376283,Omicron
Lognormal,SGTF,2.9800604,1.4879946,Omicron
Lognormal,SGTF,2.9688155,1.3860502,Omicron
Lognormal,SGTF,2.9401264,1.4615382,Omicron
Lognormal,SGTF,2.8710198,1.1834119,Omicron
Lognormal,SGTF,2.9463166,1.2065472,Omicron
Lognormal,SGTF,2.8817379,1.0820383,Omicron
Lognormal,SGTF,2.9284488,1.3331817,Omicron
Lognormal,SGTF,2.921563,1.4862751,Omicron
Lognormal,SGTF,3.0296427,1.5089474,Omicron
Lognormal,SGTF,2.9320332,1.489307,Omicron
Lognormal,SGTF,2.8604402,1.3527739,Omicron
Lognormal,SGTF,2.8776491,1.3589118,Omicron
Lognormal,SGTF,2.9339154,1.2170283,Omicron
Lognormal,SGTF,3.0639648,2.0370577,Omicron
Lognormal,SGTF,2.8771626,1.39281,Omicron
Lognormal,SGTF,3.0189451,1.676407,Omicron
Lognormal,SGTF,2.8738503,1.5387197,Omicron
Lognormal,SGTF,3.1204326,1.8112744,Omicron
Lognormal,SGTF,2.7963435,1.1632404,Omicron
Lognormal,SGTF,2.9404151,1.2272833,Omicron
Lognormal,SGTF,2.9351395,1.1912326,Omicron
Lognormal,SGTF,3.0928782,1.898901,Omicron
Lognormal,SGTF,2.8254339,1.3762259,Omicron
Lognormal,SGTF,3.0182961,1.7161582,Omicron
Lognormal,SGTF,2.8863177,1.3545157,Omicron
Lognormal,SGTF,2.7472669,1.2711997,Omicron
Lognormal,SGTF,2.8679554,1.274495,Omicron
Lognormal,SGTF,2.8028826,1.3446933,Omicron
Lognormal,SGTF,2.8181408,1.3583521,Omicron
Lognormal,SGTF,2.7870776,1.3183712,Omicron
Lognormal,SGTF,3.0518474,1.3979383,Omicron
Lognormal,SGTF,2.9164974,1.491063,Omicron
Lognormal,SGTF,2.9858102,1.7220605,Omicron
Lognormal,SGTF,2.8718992,1.2877477,Omicron
Lognormal,SGTF,2.9595378,1.5323457,Omicron
Lognormal,SGTF,2.9575991,1.6893332,Omicron
Lognormal,SGTF,2.9953484,1.4419968,Omicron
Lognormal,SGTF,3.090954,1.6727955,Omicron
Lognormal,SGTF,3.0216033,1.4544052,Omicron
Lognormal,SGTF,2.8088911,1.2225598,Omicron
Lognormal,SGTF,2.7618017,0.97078725,Omicron
Lognormal,SGTF,2.7465289,1.0299605,Omicron
Lognormal,SGTF,3.3744416,2.2746668,Omicron
Lognormal,SGTF,2.8113804,0.75776624,Omicron
Lognormal,SGTF,3.3949065,2.6169061,Omicron
Lognormal,SGTF,2.7125786,0.82603522,Omicron
Lognormal,SGTF,2.913113,0.92389903,Omicron
Lognormal,SGTF,2.8741345,1.5485966,Omicron
Lognormal,SGTF,2.8779907,1.4837137,Omicron
Lognormal,SGTF,3.0192347,1.6428235,Omicron
Lognormal,SGTF,2.9981139,1.3475549,Omicron
Lognormal,SGTF,2.9533992,1.5893779,Omicron
Lognormal,SGTF,2.9732674,1.5177795,Omicron
Lognormal,SGTF,2.9969026,1.6739236,Omicron
Lognormal,SGTF,2.9929761,1.2898768,Omicron
Lognormal,SGTF,2.8781355,1.1356523,Omicron
Lognormal,SGTF,2.9905674,1.415972,Omicron
Lognormal,SGTF,3.0893659,1.6457063,Omicron
Lognormal,SGTF,3.0155544,1.3114767,Omicron
Lognormal,SGTF,2.9943953,1.7919636,Omicron
Lognormal,SGTF,3.1928315,1.9805685,Omicron
Lognormal,SGTF,3.0043693,1.8731849,Omicron
Lognormal,SGTF,2.8872553,1.2838852,Omicron
Lognormal,SGTF,2.7291232,1.0757744,Omicron
Lognormal,SGTF,2.9165303,1.4521274,Omicron
Lognormal,SGTF,3.0192768,1.8338475,Omicron
Lognormal,SGTF,3.0084964,1.8128073,Omicron
Lognormal,SGTF,2.9653529,1.6813078,Omicron
Lognormal,SGTF,2.9498745,1.6694119,Omicron
Lognormal,SGTF,2.9542428,1.4286654,Omicron
Lognormal,SGTF,3.0716171,1.6907402,Omicron
Lognormal,SGTF,3.0513242,1.5013582,Omicron
Lognormal,SGTF,2.7970685,1.3479877,Omicron
Lognormal,SGTF,2.8962973,1.2016228,Omicron
Lognormal,SGTF,3.0857421,1.4631825,Omicron
Lognormal,SGTF,3.0647996,1.5650018,Omicron
Lognormal,SGTF,2.9184264,1.4074037,Omicron
Lognormal,SGTF,2.961229,1.3921763,Omicron
Lognormal,SGTF,3.0408084,1.34679,Omicron
Lognormal,SGTF,2.9268122,1.3568071,Omicron
Lognormal,SGTF,3.0869131,1.7382605,Omicron
Lognormal,SGTF,2.984718,1.481759,Omicron
Lognormal,SGTF,2.8963028,1.492299,Omicron
Lognormal,SGTF,2.9660089,1.4868685,Omicron
Lognormal,SGTF,3.0191604,1.8655071,Omicron
Lognormal,SGTF,3.0340901,1.7775969,Omicron
Lognormal,SGTF,2.9595638,1.5085435,Omicron
Lognormal,SGTF,2.9031191,1.3074379,Omicron
Lognormal,SGTF,2.848602,1.2599778,Omicron
Lognormal,SGTF,2.8146854,1.2239977,Omicron
Lognormal,SGTF,3.0063695,1.1702551,Omicron
Lognormal,SGTF,3.2548243,1.6820403,Omicron
Lognormal,SGTF,2.8374691,1.581185,Omicron
Lognormal,SGTF,2.8744235,1.5963233,Omicron
Lognormal,SGTF,2.8364321,1.5511993,Omicron
Lognormal,SGTF,3.0310562,1.3227254,Omicron
Lognormal,SGTF,3.1608366,1.8528279,Omicron
Lognormal,SGTF,2.7862914,1.1920178,Omicron
Lognormal,SGTF,2.9361341,1.4966514,Omicron
Lognormal,SGTF,3.0122473,1.5603859,Omicron
Lognormal,SGTF,3.0907235,1.5365194,Omicron
Lognormal,SGTF,3.2665455,1.9447702,Omicron
Lognormal,SGTF,3.0450628,1.6684848,Omicron
Lognormal,SGTF,2.9337333,1.6640343,Omicron
Lognormal,SGTF,3.1075979,2.0052002,Omicron
Lognormal,SGTF,3.0158089,2.0082003,Omicron
Lognormal,SGTF,2.8400858,1.5383445,Omicron
Lognormal,SGTF,3.1195677,1.7116384,Omicron
Lognormal,SGTF,3.0719146,1.7227407,Omicron
Lognormal,SGTF,2.9587637,1.4624265,Omicron
Lognormal,SGTF,2.9807874,1.3586985,Omicron
Lognormal,SGTF,3.0519874,1.5337962,Omicron
Lognormal,SGTF,2.9466088,1.5212553,Omicron
Lognormal,SGTF,3.0899178,1.6563939,Omicron
Lognormal,SGTF,3.1414611,1.7339058,Omicron
Lognormal,SGTF,3.1711912,1.7706742,Omicron
Lognormal,SGTF,2.8768467,1.3908521,Omicron
Lognormal,SGTF,2.8078629,1.3286926,Omicron
Lognormal,SGTF,3.032692,1.706574,Omicron
Lognormal,SGTF,2.9420332,1.8077398,Omicron
Lognormal,SGTF,2.7449252,0.97182798,Omicron
Lognormal,SGTF,3.100423,1.440523,Omicron
Lognormal,SGTF,3.1769234,2.1041203,Omicron
Lognormal,SGTF,2.9408792,1.6748624,Omicron
Lognormal,SGTF,2.9723803,1.8309963,Omicron
Lognormal,SGTF,3.0217276,1.4751854,Omicron
Lognormal,SGTF,3.0523411,1.3443237,Omicron
Lognormal,SGTF,3.1041639,1.54841,Omicron
Lognormal,SGTF,2.9411807,1.6092493,Omicron
Lognormal,SGTF,2.9493699,1.2995264,Omicron
Lognormal,SGTF,2.8784001,1.0890053,Omicron
Lognormal,SGTF,2.8235573,0.92704257,Omicron
Lognormal,SGTF,2.8678922,1.2268858,Omicron
Lognormal,SGTF,3.1212938,1.88172,Omicron
Lognormal,SGTF,2.9064441,1.4444703,Omicron
Lognormal,SGTF,2.8336648,1.1125896,Omicron
Lognormal,SGTF,3.0462516,1.8533469,Omicron
Lognormal,SGTF,2.9121802,1.2234981,Omicron
Lognormal,SGTF,2.9136754,1.2572138,Omicron
Lognormal,SGTF,2.9488701,1.6208525,Omicron
Lognormal,SGTF,3.0891907,1.5028079,Omicron
Lognormal,SGTF,3.0350764,1.3778339,Omicron
Lognormal,SGTF,3.1016429,1.8020619,Omicron
Lognormal,SGTF,2.8299309,1.5575744,Omicron
Lognormal,SGTF,2.9528512,1.7610431,Omicron
Lognormal,SGTF,2.7990235,1.5614675,Omicron
Lognormal,SGTF,2.8286138,1.6321715,Omicron
Lognormal,SGTF,3.050303,1.2948475,Omicron
Lognormal,SGTF,3.0792536,1.3036402,Omicron
Lognormal,SGTF,3.0445785,1.2720162,Omicron
Lognormal,SGTF,2.9880429,1.46101,Omicron
Lognormal,SGTF,2.982499,1.3326637,Omicron
Lognormal,SGTF,2.8210021,1.2562729,Omicron
Lognormal,SGTF,2.9791999,1.6000531,Omicron
Lognormal,SGTF,2.8600888,1.2329375,Omicron
Lognormal,SGTF,2.9179784,1.277314,Omicron
Lognormal,SGTF,3.1278291,1.947314,Omicron
Lognormal,SGTF,2.9419935,1.2262607,Omicron
Lognormal,SGTF,2.960917,1.7721341,Omicron
Lognormal,SGTF,2.9080193,1.3647371,Omicron
Lognormal,SGTF,3.0745766,1.7524407,Omicron
Lognormal,SGTF,2.8498997,1.2523022,Omicron
Lognormal,SGTF,3.0725611,1.5105829,Omicron
Lognormal,SGTF,3.1065617,1.5828827,Omicron
Lognormal,SGTF,3.0256578,1.51771,Omicron
Lognormal,SGTF,2.8402573,1.2930424,Omicron
Lognormal,SGTF,3.0524018,1.6510132,Omicron
Lognormal,SGTF,2.9515115,1.7671346000000001,Omicron
Lognormal,SGTF,2.9923539,1.397598,Omicron
Lognormal,SGTF,3.0367731,1.6429348,Omicron
Lognormal,SGTF,2.9169862,1.2388322,Omicron
Lognormal,SGTF,2.942875,1.4359557,Omicron
Lognormal,SGTF,2.7693469,1.1462237,Omicron
Lognormal,SGTF,3.0894371,1.7105124,Omicron
Lognormal,SGTF,2.856112,1.3161907,Omicron
Lognormal,SGTF,2.8189825,1.2455392,Omicron
Lognormal,SGTF,2.8974402,1.4282916,Omicron
Lognormal,SGTF,2.8961513,1.371345,Omicron
Lognormal,SGTF,2.8866857,1.3906403,Omicron
Lognormal,SGTF,2.9149344,1.4495601,Omicron
Lognormal,SGTF,2.9297134,1.5593515,Omicron
Lognormal,SGTF,2.9949151,1.5230787,Omicron
Lognormal,SGTF,2.9083988,1.5361721,Omicron
Lognormal,SGTF,3.2307491,1.9075612,Omicron
Lognormal,SGTF,2.9230876,1.5680182,Omicron
Lognormal,SGTF,2.7224454,1.2556411,Omicron
Lognormal,SGTF,3.2054281,1.6690558,Omicron
Lognormal,SGTF,3.3898486,2.0568261,Omicron
Lognormal,SGTF,2.9599005,1.6416366,Omicron
Lognormal,SGTF,2.8813124,1.2544184,Omicron
Lognormal,SGTF,2.8211873,1.2921055,Omicron
Lognormal,SGTF,3.1977267,1.7415317,Omicron
Lognormal,SGTF,2.8545324,1.1312767,Omicron
Lognormal,SGTF,3.0979987,1.7092277,Omicron
Lognormal,SGTF,2.9210653,1.4402468,Omicron
Lognormal,SGTF,3.1226657,1.9443778,Omicron
Lognormal,SGTF,3.1017642,1.8608792,Omicron
Lognormal,SGTF,3.1318645,1.5598563,Omicron
Lognormal,SGTF,2.8146675,1.1623802,Omicron
Lognormal,SGTF,2.9537765,1.049511,Omicron
Lognormal,SGTF,2.7462074,1.0981023,Omicron
Lognormal,non-SGTF,3.8908039,1.8704831,Delta
Lognormal,non-SGTF,3.8632939,1.873118,Delta
Lognormal,non-SGTF,3.8721247,2.0528287,Delta
Lognormal,non-SGTF,3.8522526,2.1851243,Delta
Lognormal,non-SGTF,3.9439373,2.181581,Delta
Lognormal,non-SGTF,3.7754921,2.1377582,Delta
Lognormal,non-SGTF,3.8770148,2.1024403,Delta
Lognormal,non-SGTF,3.8283164,2.062412,Delta
Lognormal,non-SGTF,3.7485156,2.1730267,Delta
Lognormal,non-SGTF,3.79319,2.2718458,Delta
Lognormal,non-SGTF,3.8758397,2.2781212,Delta
Lognormal,non-SGTF,3.9123929,2.2746571,Delta
Lognormal,non-SGTF,3.8976534,2.3228282,Delta
Lognormal,non-SGTF,3.7753727,2.4653917,Delta
Lognormal,non-SGTF,3.9331053,2.6519929,Delta
Lognormal,non-SGTF,3.9040125,2.5569807,Delta
Lognormal,non-SGTF,3.7731552,2.1783778,Delta
Lognormal,non-SGTF,3.8068749,2.2110012,Delta
Lognormal,non-SGTF,3.7260533,2.1951259,Delta
Lognormal,non-SGTF,3.7414657,2.215472,Delta
Lognormal,non-SGTF,3.7972055,2.3024186,Delta
Lognormal,non-SGTF,3.8069689,1.8765134,Delta
Lognormal,non-SGTF,3.8614416,1.9626685,Delta
Lognormal,non-SGTF,3.8401208,1.9390282,Delta
Lognormal,non-SGTF,3.8038813,2.2840816,Delta
Lognormal,non-SGTF,3.8477341,2.3008705,Delta
Lognormal,non-SGTF,3.9471922,2.4312758,Delta
Lognormal,non-SGTF,3.7681815,2.1158365,Delta
Lognormal,non-SGTF,3.7939306,1.973614,Delta
Lognormal,non-SGTF,3.8815664,2.162044,Delta
Lognormal,non-SGTF,3.8046543,2.33991,Delta
Lognormal,non-SGTF,3.7905579,2.3047285,Delta
Lognormal,non-SGTF,3.9140081,2.0764864,Delta
Lognormal,non-SGTF,3.8401031,2.1230984,Delta
Lognormal,non-SGTF,3.9881391,2.2145682,Delta
Lognormal,non-SGTF,3.9481215,2.0685847,Delta
Lognormal,non-SGTF,3.8580625,2.0597075,Delta
Lognormal,non-SGTF,3.7951428,1.9017741,Delta
Lognormal,non-SGTF,3.8307403,1.9968547,Delta
Lognormal,non-SGTF,3.8452665,2.2511877,Delta
Lognormal,non-SGTF,3.8392191,2.3009455,Delta
Lognormal,non-SGTF,3.8183,2.1195995,Delta
Lognormal,non-SGTF,3.8408384,2.2249134,Delta
Lognormal,non-SGTF,3.7774079,2.0517445,Delta
Lognormal,non-SGTF,3.8471663,2.2391001,Delta
Lognormal,non-SGTF,3.6931558,2.1041019,Delta
Lognormal,non-SGTF,3.95584,2.2325039,Delta
Lognormal,non-SGTF,3.6612212,2.2176604,Delta
Lognormal,non-SGTF,3.8170937,2.3211282,Delta
Lognormal,non-SGTF,3.8050033,1.9104764,Delta
Lognormal,non-SGTF,3.863276,2.0057121,Delta
Lognormal,non-SGTF,3.8026804,2.0244372,Delta
Lognormal,non-SGTF,3.889893,2.3726333,Delta
Lognormal,non-SGTF,3.7616058,2.1716195,Delta
Lognormal,non-SGTF,3.8697683,2.3669367,Delta
Lognormal,non-SGTF,3.8504103,2.4042139,Delta
Lognormal,non-SGTF,3.8002352,2.2905954,Delta
Lognormal,non-SGTF,3.7963927,2.1481371,Delta
Lognormal,non-SGTF,3.9025391,2.0476716,Delta
Lognormal,non-SGTF,3.8812087,1.9768516,Delta
Lognormal,non-SGTF,3.8942104,2.1598829,Delta
Lognormal,non-SGTF,3.7868909,2.0344198,Delta
Lognormal,non-SGTF,3.8171041,2.0034276,Delta
Lognormal,non-SGTF,3.8362494,2.022502,Delta
Lognormal,non-SGTF,3.8236234,2.3425907,Delta
Lognormal,non-SGTF,3.7927386,2.3252851,Delta
Lognormal,non-SGTF,3.836162,2.2482984,Delta
Lognormal,non-SGTF,3.7923072,2.3462439,Delta
Lognormal,non-SGTF,3.8084927,1.9171688,Delta
Lognormal,non-SGTF,3.8599292,1.9893143,Delta
Lognormal,non-SGTF,3.9105142,2.1474089,Delta
Lognormal,non-SGTF,3.8286532,2.0222218,Delta
Lognormal,non-SGTF,3.9247793,2.0548499,Delta
Lognormal,non-SGTF,3.8143696,1.9085443,Delta
Lognormal,non-SGTF,3.8953986,2.4971441,Delta
Lognormal,non-SGTF,3.9013665,2.5350217,Delta
Lognormal,non-SGTF,3.9645437,2.0090735,Delta
Lognormal,non-SGTF,3.9493402,2.0108263,Delta
Lognormal,non-SGTF,3.8056189,2.0105671,Delta
Lognormal,non-SGTF,3.8062557,2.0969004,Delta
Lognormal,non-SGTF,3.8763249,2.0350072,Delta
Lognormal,non-SGTF,3.8655252,2.001683,Delta
Lognormal,non-SGTF,3.9118734,2.0181974,Delta
Lognormal,non-SGTF,3.8561193,2.331827,Delta
Lognormal,non-SGTF,3.8981387,2.4596132,Delta
Lognormal,non-SGTF,3.9405015,2.278962,Delta
Lognormal,non-SGTF,3.8630087,2.1841839,Delta
Lognormal,non-SGTF,3.8265197,2.2666407,Delta
Lognormal,non-SGTF,3.8523186,2.2663907,Delta
Lognormal,non-SGTF,3.7808965,2.1016388,Delta
Lognormal,non-SGTF,3.9109665,2.0206614,Delta
Lognormal,non-SGTF,3.816091,2.6033019,Delta
Lognormal,non-SGTF,3.7124172,2.4134665,Delta
Lognormal,non-SGTF,3.7276034,2.4697639,Delta
Lognormal,non-SGTF,3.8926414,2.6100942,Delta
Lognormal,non-SGTF,3.8986618,2.5569876,Delta
Lognormal,non-SGTF,3.9049003,2.5778991,Delta
Lognormal,non-SGTF,3.8147398,2.3036851,Delta
Lognormal,non-SGTF,3.8539423,1.9024851,Delta
Lognormal,non-SGTF,3.7489209,2.4649985,Delta
Lognormal,non-SGTF,3.7042103,2.3968547,Delta
Lognormal,non-SGTF,3.7629338,2.3878785,Delta
Lognormal,non-SGTF,3.826455,2.2270235,Delta
Lognormal,non-SGTF,3.7985668,2.078601,Delta
Lognormal,non-SGTF,3.7920932,2.0536035,Delta
Lognormal,non-SGTF,3.8760613,2.097637,Delta
Lognormal,non-SGTF,3.8102979,2.0836931,Delta
Lognormal,non-SGTF,3.9162162,2.251382,Delta
Lognormal,non-SGTF,3.7845102,2.2474506,Delta
Lognormal,non-SGTF,3.8266454,1.9498884,Delta
Lognormal,non-SGTF,3.8068723,2.0924201,Delta
Lognormal,non-SGTF,3.8572115,2.0070966,Delta
Lognormal,non-SGTF,3.9448514,2.1095629,Delta
Lognormal,non-SGTF,3.9020098,2.1136403,Delta
Lognormal,non-SGTF,3.7352765,2.1294135,Delta
Lognormal,non-SGTF,4.0527003,2.6320205,Delta
Lognormal,non-SGTF,3.7711085,1.8090232,Delta
Lognormal,non-SGTF,3.8025773,1.8560926,Delta
Lognormal,non-SGTF,3.8722619,2.2679389,Delta
Lognormal,non-SGTF,3.8682495,2.1250063,Delta
Lognormal,non-SGTF,3.8659092,2.2250566,Delta
Lognormal,non-SGTF,3.8262199,2.3021063,Delta
Lognormal,non-SGTF,3.8625427,2.3056292,Delta
Lognormal,non-SGTF,3.8648309,2.0426215,Delta
Lognormal,non-SGTF,3.8059163,1.9937028,Delta
Lognormal,non-SGTF,3.8647251,2.2400086,Delta
Lognormal,non-SGTF,3.8465453,2.1177548,Delta
Lognormal,non-SGTF,3.8292073,1.8029044,Delta
Lognormal,non-SGTF,3.9826471,1.79093,Delta
Lognormal,non-SGTF,3.9880062,1.7937477,Delta
Lognormal,non-SGTF,3.6846945,1.5056891,Delta
Lognormal,non-SGTF,3.6967723,1.509568,Delta
Lognormal,non-SGTF,3.869402,1.6666685,Delta
Lognormal,non-SGTF,3.8787704,2.2134963,Delta
Lognormal,non-SGTF,3.9149335,2.3661556,Delta
Lognormal,non-SGTF,3.9267579,2.4030574,Delta
Lognormal,non-SGTF,3.7042493,1.8626943,Delta
Lognormal,non-SGTF,3.821816,1.9263348,Delta
Lognormal,non-SGTF,3.8606304,2.1684031,Delta
Lognormal,non-SGTF,3.9379243,2.0373864,Delta
Lognormal,non-SGTF,3.8697747,1.7777763,Delta
Lognormal,non-SGTF,3.8728115,2.0066981,Delta
Lognormal,non-SGTF,3.8821053,2.0097472,Delta
Lognormal,non-SGTF,3.8911221,2.228398,Delta
Lognormal,non-SGTF,3.8291383,2.128188,Delta
Lognormal,non-SGTF,3.8854492,2.1680512,Delta
Lognormal,non-SGTF,3.8581462,2.0751199,Delta
Lognormal,non-SGTF,3.9323946,2.2296711,Delta
Lognormal,non-SGTF,3.7658398,2.2294468,Delta
Lognormal,non-SGTF,3.7353242,2.2553443,Delta
Lognormal,non-SGTF,3.7978703,2.1439034,Delta
Lognormal,non-SGTF,3.8127861,2.1155662,Delta
Lognormal,non-SGTF,3.8852314,1.9661947,Delta
Lognormal,non-SGTF,3.8448092,2.1902675,Delta
Lognormal,non-SGTF,3.8850224,2.2754121,Delta
Lognormal,non-SGTF,3.8006779,2.1616742,Delta
Lognormal,non-SGTF,3.7894881,2.1392226,Delta
Lognormal,non-SGTF,3.7682831,2.08048,Delta
Lognormal,non-SGTF,3.7255511,2.1868851,Delta
Lognormal,non-SGTF,3.7308113,2.1779496,Delta
Lognormal,non-SGTF,3.9045353,2.4148331,Delta
Lognormal,non-SGTF,3.9185962,2.4320838,Delta
Lognormal,non-SGTF,3.911216,2.4203048,Delta
Lognormal,non-SGTF,3.7945215,1.697715,Delta
Lognormal,non-SGTF,3.9821864,2.2784654,Delta
Lognormal,non-SGTF,3.9825395,2.2116333,Delta
Lognormal,non-SGTF,4.0225783,2.253917,Delta
Lognormal,non-SGTF,3.8815647,2.3296408,Delta
Lognormal,non-SGTF,3.8355223,2.1333296,Delta
Lognormal,non-SGTF,3.8515006,2.099253,Delta
Lognormal,non-SGTF,3.7963598,2.1462284,Delta
Lognormal,non-SGTF,3.7680809,2.2268718,Delta
Lognormal,non-SGTF,3.9295547,2.281572,Delta
Lognormal,non-SGTF,3.7802822,2.2692384,Delta
Lognormal,non-SGTF,3.9021892,2.2414752,Delta
Lognormal,non-SGTF,3.8750839,2.3438343,Delta
Lognormal,non-SGTF,3.8228156,2.1829089,Delta
Lognormal,non-SGTF,4.0561252,2.5082686,Delta
Lognormal,non-SGTF,3.7482353,1.9145506,Delta
Lognormal,non-SGTF,3.7863109,2.0122193,Delta
Lognormal,non-SGTF,3.8394207,2.1948372,Delta
Lognormal,non-SGTF,3.8714177,2.2488648,Delta
Lognormal,non-SGTF,3.95709,2.4177343,Delta
Lognormal,non-SGTF,3.8572804,2.2651942,Delta
Lognormal,non-SGTF,3.8260481,2.2002208,Delta
Lognormal,non-SGTF,3.9186229,2.0572066,Delta
Lognormal,non-SGTF,3.931132,2.0694256,Delta
Lognormal,non-SGTF,3.7788666,1.8559029,Delta
Lognormal,non-SGTF,3.9301214,2.1028702,Delta
Lognormal,non-SGTF,3.8013651,1.7909187,Delta
Lognormal,non-SGTF,3.8726647,2.156112,Delta
Lognormal,non-SGTF,3.8479471,2.3093735,Delta
Lognormal,non-SGTF,3.863224,2.1726228,Delta
Lognormal,non-SGTF,3.8189071,2.0533643,Delta
Lognormal,non-SGTF,3.8981899,2.275351,Delta
Lognormal,non-SGTF,3.8768683,2.1751206,Delta
Lognormal,non-SGTF,3.8440619,2.1079984,Delta
Lognormal,non-SGTF,3.9140083,2.2005901,Delta
Lognormal,non-SGTF,3.8088224,2.0223493,Delta
Lognormal,non-SGTF,3.8845642,1.9850471,Delta
Lognormal,non-SGTF,3.8902868,1.980605,Delta
Lognormal,non-SGTF,3.8669774,1.9315592,Delta
Lognormal,non-SGTF,3.7840847,1.6171767,Delta
Lognormal,non-SGTF,3.7728861,2.2239353,Delta
Lognormal,non-SGTF,3.7859767,2.1760731,Delta
Lognormal,non-SGTF,3.8158647,2.0603038,Delta
Lognormal,non-SGTF,3.8966735,2.2206297,Delta
Lognormal,non-SGTF,3.8085737,2.1783256,Delta
Lognormal,non-SGTF,3.8468341,2.5849939,Delta
Lognormal,non-SGTF,3.855344,2.5276266,Delta
Lognormal,non-SGTF,3.8759884,2.5786203,Delta
Lognormal,non-SGTF,3.810502,2.3698815,Delta
Lognormal,non-SGTF,3.9036805,1.9682425,Delta
Lognormal,non-SGTF,3.8430379,2.415996,Delta
Lognormal,non-SGTF,3.8586073,2.4024383,Delta
Lognormal,non-SGTF,3.8637267,2.3668412,Delta
Lognormal,non-SGTF,3.7990902,1.9905716,Delta
Lognormal,non-SGTF,3.8961708,2.3026502,Delta
Lognormal,non-SGTF,3.7972533,2.0859843,Delta
Lognormal,non-SGTF,3.6697248,1.8684415,Delta
Lognormal,non-SGTF,3.8632805,2.0126563,Delta
Lognormal,non-SGTF,3.8112978,2.0872227,Delta
Lognormal,non-SGTF,3.9570083,2.38904,Delta
Lognormal,non-SGTF,3.9802819,2.4529791,Delta
Lognormal,non-SGTF,3.7940167,2.0903938,Delta
Lognormal,non-SGTF,3.8916051,2.2117043,Delta
Lognormal,non-SGTF,3.8241454,1.8539469,Delta
Lognormal,non-SGTF,3.9247838,2.287775,Delta
Lognormal,non-SGTF,3.8310033,2.1705753,Delta
Lognormal,non-SGTF,3.8327865,2.1360079,Delta
Lognormal,non-SGTF,3.8697355,2.1158595,Delta
Lognormal,non-SGTF,3.825791,2.2863187,Delta
Lognormal,non-SGTF,3.8127845,2.2425422,Delta
Lognormal,non-SGTF,3.8191685,2.1471249,Delta
Lognormal,non-SGTF,3.9047262,2.1475964,Delta
Lognormal,non-SGTF,3.85035,2.0759862,Delta
Lognormal,non-SGTF,3.792219,1.9461188,Delta
Lognormal,non-SGTF,3.7868262,2.1808525,Delta
Lognormal,non-SGTF,3.8716072,2.3270238,Delta
Lognormal,non-SGTF,3.8380628,2.0176445,Delta
Lognormal,non-SGTF,3.8502811,2.2479421,Delta
Lognormal,non-SGTF,3.8978979,2.3171592,Delta
Lognormal,non-SGTF,3.8069131,2.2347132,Delta
Lognormal,non-SGTF,3.8262532,2.1474886,Delta
Lognormal,non-SGTF,3.8152777,2.1468403,Delta
Lognormal,non-SGTF,3.8183036,2.1827475,Delta
Lognormal,non-SGTF,3.9220632,2.2228813,Delta
Lognormal,non-SGTF,3.7765375,2.3189037,Delta
Lognormal,non-SGTF,3.847618,2.4832479,Delta
Lognormal,non-SGTF,3.9915865,2.3145317,Delta
Lognormal,non-SGTF,3.9803885,2.3095318,Delta
Lognormal,non-SGTF,3.7715987,2.150617,Delta
Lognormal,non-SGTF,3.9132061,2.1818595,Delta
Lognormal,non-SGTF,3.8973815,2.1745079,Delta
Lognormal,non-SGTF,3.9087465,2.1880733,Delta
Lognormal,non-SGTF,3.885941,2.2800165,Delta
Lognormal,non-SGTF,3.8657473,2.0779111,Delta
Lognormal,non-SGTF,3.8704033,2.126352,Delta
Lognormal,non-SGTF,3.840974,2.211207,Delta
Lognormal,non-SGTF,3.835338,2.3631619,Delta
Lognormal,non-SGTF,3.7328767,2.0841541,Delta
Lognormal,non-SGTF,3.8346248,2.4800849,Delta
Lognormal,non-SGTF,3.8414945,2.602265,Delta
Lognormal,non-SGTF,3.9024382,2.4465466,Delta
Lognormal,non-SGTF,3.7477078,2.2300113,Delta
Lognormal,non-SGTF,3.750712,2.195379,Delta
Lognormal,non-SGTF,3.8961513,2.3046543,Delta
