prior_scenario,accuracy,strength,job_id,rep_id,n_pairs,true_mean_gen,true_sd_gen,mean_gen_median,mean_gen_q05,mean_gen_q95,mean_gen_error,mean_gen_abs_error,mean_gen_ci_width,mean_gen_covered,sd_gen_median,sd_gen_q05,sd_gen_q95,sd_gen_error,sd_gen_abs_error,sd_gen_ci_width,sd_gen_covered,expected_train_lpd,expected_test_lpd,test_lpd_per_pair,kl_true_to_postmean,tv_true_to_postmean,rmse_p_si,waic,looic,max_pareto_k,max_rhat,min_ess_bulk,min_ess_tail,n_divergent,max_treedepth_hit
mildly_wrong_strong,mildly_wrong,strong,186,19,200,5.060354079778466,2.427456447399629,5.0304199999999994,4.6295225,5.4366835,-0.029934079778466405,0.029934079778466405,0.8071609999999998,TRUE,2.345955,2.1133735,2.637879,-0.08150144739962917,0.08150144739962917,0.5245055000000001,TRUE,-674.438402975,-17156.297654915106,-3.4312595309830214,1.636941530940367e-4,0.0070077480310176445,3.26564934201116e-4,1357.776443438272,1357.7594255004296,Inf,1.0103202598708607,669.024303079301,626.85051264455706,0,0
badly_wrong_weak,badly_wrong,weak,187,19,200,5.060354079778466,2.427456447399629,5.03018,4.634226999999999,5.4333409999999995,-0.0301740797784662,0.0301740797784662,0.7991140000000003,TRUE,2.146585,1.8585289999999999,2.546251,-0.2808714473996292,0.2808714473996292,0.68772199999999994,TRUE,-673.9223981833334,-17186.659702357178,-3.4373319404714353,0.002142941772056803,0.013901498413927372,6.522161737908508e-4,1358.2708286866539,1358.3148219854033,Inf,1.010929189124532,497.66862813687976,437.70205568819966,0,0
badly_wrong_moderate,badly_wrong,moderate,188,19,200,5.060354079778466,2.427456447399629,5.060775,4.6850685,5.4602829999999996,4.209202215337271e-4,4.209202215337271e-4,0.7752144999999997,TRUE,2.24057,1.9614105000000002,2.7079744999999997,-0.18688644739962923,0.18688644739962923,0.7465639999999996,TRUE,-674.3793430916667,-17166.8876371192,-3.43337752742384,7.201814614182843e-4,0.013447492450080747,6.095662805711222e-4,1358.2254676584005,1358.2897839892835,Inf,1.0085923489980178,705.9651973788854,495.5747265872826,0,0
badly_wrong_strong,badly_wrong,strong,189,19,200,5.060354079778466,2.427456447399629,5.136855000000001,4.765241,5.5181425,0.07650092022153476,0.07650092022153476,0.7529015000000001,TRUE,2.517175,2.2261885,2.838502,0.08971855260037076,0.08971855260037076,0.6123135,TRUE,-675.075927325,-17156.852825412036,-3.431370565082407,9.961788287628057e-4,0.012681581287606549,5.543480263578056e-4,1358.2314355093965,1358.2620225143662,Inf,1.009051784954708,790.7803272332666,619.7301221032777,0,0
manuscript_default,manuscript_default,default,190,19,200,5.060354079778466,2.427456447399629,4.992545,4.620631,5.350917,-0.06780907977846606,0.06780907977846606,0.7302859999999995,TRUE,2.1531450000000003,1.8718355,2.5936674999999996,-0.27431144739962887,0.27431144739962887,0.7218319999999996,TRUE,-673.7713882666667,-17188.90346024995,-3.43778069204999,0.00266198484472184,0.01471388164455234,6.315992792007243e-4,1356.9748822211186,1357.1531808740833,Inf,1.0097910656053537,454.3093020156801,380.95346538510324,0,0
accurate_weak,accurate,weak,191,20,200,5.060354079778466,2.427456447399629,4.6799800000000005,4.2785280000000006,5.10283,-0.3803740797784654,0.3803740797784654,0.8243019999999994,TRUE,2.34099,2.052483,2.7897745,-0.08646644739962905,0.08646644739962905,0.7372915,TRUE,-687.8555252583334,-17115.804197117435,-3.423160839423487,0.006509591416991943,0.04427346373578126,0.0020198196060017843,1389.1419359359475,1388.7949658627115,Inf,1.0152337901843445,475.2398849974368,359.39942745088297,0,0
accurate_moderate,accurate,moderate,192,20,200,5.060354079778466,2.427456447399629,4.682634999999999,4.28357,5.1099555,-0.3777190797784664,0.3777190797784664,0.8263854999999998,TRUE,2.316205,2.0471135,2.6641714999999997,-0.11125144739962911,0.11125144739962911,0.6170579999999997,TRUE,-688.0096573916667,-17107.355733837605,-3.421471146767521,0.005914055783587743,0.04236348312347708,0.001908831509949825,1387.1825852534037,1387.3436725796255,Inf,1.0047593752867607,737.8789362850415,352.4278764100477,0,0
accurate_strong,accurate,strong,193,20,200,5.060354079778466,2.427456447399629,4.694755,4.2599615,5.1436635,-0.36559907977846606,0.36559907977846606,0.8837019999999995,TRUE,2.3194850000000002,2.1248745000000002,2.5750635,-0.10797144739962894,0.10797144739962894,0.45018899999999995,TRUE,-688.0761356833333,-17103.011024088846,-3.420602204817769,0.00574745211216476,0.04184223829123542,0.0018970133526000784,1386.8738179887564,1386.9123259129879,Inf,1.0074776014420708,799.0663792597336,782.7565804455403,0,0
mildly_wrong_weak,mildly_wrong,weak,194,20,200,5.060354079778466,2.427456447399629,4.69383,4.2970285,5.114489,-0.3665240797784657,0.3665240797784657,0.8174605000000001,TRUE,2.332805,2.0258645,2.808869,-0.09465144739962916,0.09465144739962916,0.7830045000000001,TRUE,-687.9833767583333,-17113.31990262424,-3.422663980524848,0.00576707031681243,0.04217005793241264,0.0019292039776698125,1389.5654398035974,1389.3437401040562,Inf,1.008191684396926,468.7717718538798,331.11331926929216,0,0
mildly_wrong_moderate,mildly_wrong,moderate,195,20,200,5.060354079778466,2.427456447399629,4.69778,4.2938215,5.145611499999999,-0.362574079778466,0.362574079778466,0.8517899999999994,TRUE,2.303995,2.040065,2.6995035,-0.12346144739962917,0.12346144739962917,0.6594385000000003,TRUE,-688.2143833833334,-17106.00678592136,-3.421201357184272,0.00530348788958278,0.040421230884260424,0.0018300590476280918,1388.731639563447,1389.022688003249,Inf,1.0081357722390394,793.6609725809642,561.329378067658,0,0
mildly_wrong_strong,mildly_wrong,strong,196,20,200,5.060354079778466,2.427456447399629,4.710835,4.3075745,5.1273135,-0.3495190797784655,0.3495190797784655,0.8197389999999993,TRUE,2.360245,2.1538395,2.636561,-0.06721144739962925,0.06721144739962925,0.4827214999999998,TRUE,-688.2190700166667,-17101.68271877776,-3.420336543755552,0.0059651851492538936,0.04230533742969082,0.0019516776888658155,1385.789048708701,1385.9839007332646,Inf,1.0096158236024138,749.8583872814635,669.123160639453,0,0
badly_wrong_weak,badly_wrong,weak,197,20,200,5.060354079778466,2.427456447399629,4.71886,4.336573,5.1339965,-0.3414940797784656,0.3414940797784656,0.7974235000000007,TRUE,2.33638,2.0197155,2.8832429999999998,-0.09107644739962906,0.09107644739962906,0.8635274999999996,TRUE,-688.1153803083333,-17113.3525018264,-3.42267050036528,0.005283456588916504,0.041240721127322424,0.0019039280615496049,1390.7047765471982,1390.8047668477316,Inf,1.0127719883823527,494.79612863107593,428.06442223069797,0,0
badly_wrong_moderate,badly_wrong,moderate,198,20,200,5.060354079778466,2.427456447399629,4.7722999999999995,4.388239499999999,5.160504,-0.2880540797784663,0.2880540797784663,0.7722645000000012,TRUE,2.35461,2.068158,2.731297,-0.07284644739962909,0.07284644739962909,0.6631390000000001,TRUE,-688.4815840083334,-17098.02266226883,-3.4196045324537665,0.004237399347305518,0.03590832678881854,0.0016526446954645696,1387.5481746145513,1387.4796453558513,Inf,1.0089099700715738,709.0775438262825,608.0044152066935,0,0
badly_wrong_strong,badly_wrong,strong,199,20,200,5.060354079778466,2.427456447399629,4.91671,4.5545975,5.2979395,-0.14364407977846572,0.14364407977846572,0.7433420000000002,TRUE,2.491965,2.2344055000000003,2.8469585,0.0645085526003708,0.0645085526003708,0.6125529999999997,TRUE,-689.1571118916667,-17091.19479864586,-3.4182389597291722,0.0036329825437909345,0.030529797342621855,0.0013551541392571283,1386.865748425501,1387.012701928276,Inf,1.0106363670258272,732.8271008213981,644.3551205342304,0,0
manuscript_default,manuscript_default,default,200,20,200,5.060354079778466,2.427456447399629,4.67941,4.3043895,5.107277999999999,-0.380944079778466,0.380944079778466,0.802888499999999,TRUE,2.33696,2.05488,2.805023,-0.09049644739962925,0.09049644739962925,0.750143,TRUE,-687.804414125,-17116.752020812644,-3.423350404162529,0.006733150585283538,0.04514140516206383,0.0020773445497795757,1388.430431928064,1388.5904847907896,Inf,1.0143337582631031,421.6304121072804,321.9751624631905,0,0
accurate_weak,accurate,weak,201,21,200,5.060354079778466,2.427456447399629,5.0579,4.657858,5.474148,-0.0024540797784657897,0.0024540797784657897,0.8162899999999995,TRUE,2.271405,2.0110465000000004,2.6212745,-0.15605144739962906,0.15605144739962906,0.6102279999999998,TRUE,-689.5514912583334,-17091.09204614042,-3.418218409228084,0.004074180931643798,0.03676817708787108,0.0017880482234557957,1388.446858280467,1388.6160376145995,Inf,1.0079674763500048,526.6893950823027,211.8251388376449,0,0
accurate_moderate,accurate,moderate,202,21,200,5.060354079778466,2.427456447399629,5.044585,4.6703399999999995,5.4422334999999995,-0.0157690797784662,0.0157690797784662,0.7718935,TRUE,2.3085050000000003,2.0704890000000002,2.6486099999999997,-0.11895144739962893,0.11895144739962893,0.5781209999999994,TRUE,-689.8683777083334,-17077.233050275925,-3.415446610055185,0.0020729468145570615,0.026453368035706352,0.0013036837382554651,1387.376675445077,1387.4631074950746,Inf,1.0073679852176616,772.7712972421568,572.3850883837454,0,0
accurate_strong,accurate,strong,203,21,200,5.060354079778466,2.427456447399629,5.042375,4.6308275000000005,5.458194499999999,-0.017979079778466023,0.017979079778466023,0.8273669999999989,TRUE,2.373075,2.1734880000000003,2.6303159999999997,-0.054381447399629135,0.054381447399629135,0.45682799999999935,TRUE,-690.2195555166667,-17073.768426073068,-3.4147536852146136,0.0015920817248725849,0.022574844439791155,0.0010935686570735887,1387.6063700576792,1387.6535423194136,Inf,1.011087167164862,762.0090345809522,632.4507108684169,0,0
mildly_wrong_weak,mildly_wrong,weak,204,21,200,5.060354079778466,2.427456447399629,5.072445,4.6648320000000005,5.449696499999999,0.01209092022153424,0.01209092022153424,0.7848644999999985,TRUE,2.25931,1.988324,2.6478,-0.16814644739962903,0.16814644739962903,0.6594760000000002,TRUE,-689.62229775,-17086.326920563566,-3.417265384112713,0.0031991883526434517,0.03284496082175336,0.0016045329326980372,1388.3310166393655,1388.4746490152886,Inf,1.0121577736723653,472.0531070252956,445.0499357477245,0,0
mildly_wrong_moderate,mildly_wrong,moderate,205,21,200,5.060354079778466,2.427456447399629,5.057729999999999,4.677900999999999,5.4722005000000005,-0.0026240797784664593,0.0026240797784664593,0.794299500000001,TRUE,2.3282,2.066073,2.6783335,-0.09925644739962936,0.09925644739962936,0.6122605000000001,TRUE,-690.1574183416667,-17077.538326636033,-3.4155076653272065,0.0017747679349526954,0.02449509735785857,0.0012039049257188492,1388.2769868818734,1388.4486510748764,Inf,1.009328862479335,646.0591269850063,405.78180243354257,0,0
mildly_wrong_strong,mildly_wrong,strong,206,21,200,5.060354079778466,2.427456447399629,5.0654699999999995,4.6386385,5.4908385,0.005115920221533621,0.005115920221533621,0.8521999999999998,TRUE,2.40834,2.1848595,2.6997570000000004,-0.019116447399629255,0.019116447399629255,0.5148975000000005,TRUE,-690.73986742500006,-17079.845708311506,-3.4159691416623015,0.0022153017075890154,0.024393897503538587,0.0011246751355780558,1389.3800436357342,1389.4268549821365,Inf,1.0097942002056408,682.0202065013243,555.7869379185857,0,0
badly_wrong_weak,badly_wrong,weak,207,21,200,5.060354079778466,2.427456447399629,5.07852,4.673506500000001,5.497279999999999,0.018165920221534293,0.018165920221534293,0.8237734999999979,TRUE,2.2545599999999997,1.9800900000000001,2.6985635,-0.1728964473996295,0.1728964473996295,0.7184735,TRUE,-689.7885565,-17087.176610548082,-3.4174353221096165,0.002809555231224889,0.031441845261881665,0.0015555628366296982,1389.138041542809,1389.1483962245027,Inf,1.0073125002564134,465.6823005333654,364.49202737589997,0,0
badly_wrong_moderate,badly_wrong,moderate,208,21,200,5.060354079778466,2.427456447399629,5.11148,4.71103,5.572822,0.05112592022153439,0.05112592022153439,0.8617920000000003,TRUE,2.35431,2.068346,2.7625344999999997,-0.07314644739962928,0.07314644739962928,0.6941884999999997,TRUE,-690.7446478166667,-17082.140373237005,-3.416428074647401,0.001736857041476183,0.02350320688319344,0.0011125098339678557,1390.7560761706004,1390.882682479575,Inf,1.0132410188717687,593.4701015439923,579.3102150982567,0,0
badly_wrong_strong,badly_wrong,strong,209,21,200,5.060354079778466,2.427456447399629,5.176740000000001,4.7932425,5.595924999999999,0.11638592022153471,0.11638592022153471,0.8026824999999995,TRUE,2.544375,2.2668575,2.903583,0.11691855260037087,0.11691855260037087,0.6367254999999998,TRUE,-691.5927969083333,-17090.59163633168,-3.418118327266336,0.004164188967844223,0.028530482343044297,0.0012507735320502593,1390.2733924285176,1390.3208154405081,Inf,1.0089557778773799,669.9310006697496,421.7247465638775,0,0
manuscript_default,manuscript_default,default,210,21,200,5.060354079778466,2.427456447399629,5.0603750000000005,4.6393819999999995,5.4650315,2.0920221534659333e-5,2.0920221534659333e-5,0.8256495000000008,TRUE,2.26264,2.005108,2.6565044999999996,-0.16481644739962897,0.16481644739962897,0.6513964999999997,TRUE,-689.54679945,-17088.99604899393,-3.417799209798786,0.0038199457592198545,0.03524197738029112,0.0017088235754933584,1388.3404121649414,1388.3790297115536,Inf,1.0085386230019608,319.11124834559814,385.1962006950627,0,0
accurate_weak,accurate,weak,211,22,200,5.060354079778466,2.427456447399629,5.11999,4.725932,5.5145254999999995,0.059635920221533745,0.059635920221533745,0.7885934999999993,TRUE,2.30115,2.0080735,2.7288654999999995,-0.12630644739962937,0.12630644739962937,0.7207919999999994,TRUE,-684.2380666916666,-17084.875872970508,-3.4169751745941017,0.0015918342074370062,0.02349382456427596,0.0011835953412199101,1378.3617681580456,1378.542021310262,Inf,1.0136708519940687,666.0834057873197,401.76849490514843,0,0
accurate_moderate,accurate,moderate,212,22,200,5.060354079778466,2.427456447399629,5.115915,4.737069999999999,5.5009325,0.05556092022153436,0.05556092022153436,0.763862500000001,TRUE,2.356395,2.08217,2.7431295,-0.07106144739962916,0.07106144739962916,0.6609595000000001,TRUE,-684.1823942583334,-17071.60626393723,-3.414321252787446,6.713267097672291e-4,0.015851154815052323,8.143977799095716e-4,1376.510404921354,1376.545047025176,Inf,1.0100639283925192,819.3599993350742,604.8184860656398,0,0
accurate_strong,accurate,strong,213,22,200,5.060354079778466,2.427456447399629,5.13201,4.7697325,5.496669,0.07165592022153433,0.07165592022153433,0.7269364999999999,TRUE,2.388895,2.1875934999999997,2.638632,-0.03856144739962897,0.03856144739962897,0.4510385000000001,TRUE,-684.105437025,-17065.25045404706,-3.4130500908094126,6.059205773111194e-4,0.014782932117618249,7.335023022127598e-4,1374.824044489374,1374.908427979814,Inf,1.0069918558217146,839.5616526643416,587.5604151277092,0,0
mildly_wrong_weak,mildly_wrong,weak,214,22,200,5.060354079778466,2.427456447399629,5.14091,4.743195500000001,5.563618999999999,0.08055592022153402,0.08055592022153402,0.8204234999999986,TRUE,2.2875199999999998,1.987192,2.7708950000000003,-0.1399364473996294,0.1399364473996294,0.7837030000000003,TRUE,-684.2735441,-17083.98528219203,-3.416797056438406,0.0014072330420070364,0.02232895846430424,0.0011579568080317137,1378.6553102589949,1378.7248479762818,Inf,1.022626305927982,367.1164625471431,212.39738067095186,0,0
mildly_wrong_moderate,mildly_wrong,moderate,215,22,200,5.060354079778466,2.427456447399629,5.15225,4.749042500000001,5.5747925,0.09189592022153459,0.09189592022153459,0.8257499999999993,TRUE,2.3548600000000004,2.0611845,2.7379829999999994,-0.07259644739962878,0.07259644739962878,0.6767984999999994,TRUE,-684.4117310166666,-17073.24033273363,-3.4146480665467256,7.011483267114762e-4,0.01595317433836272,8.063355673598139e-4,1377.7524638805728,1377.8471361862125,Inf,1.0113992965553171,719.7200723812438,545.6295927973376,0,0
mildly_wrong_strong,mildly_wrong,strong,216,22,200,5.060354079778466,2.427456447399629,5.165115,4.758922500000001,5.588906499999999,0.10476092022153427,0.10476092022153427,0.8299839999999987,TRUE,2.42178,2.1714395,2.7332624999999995,-0.0056764473996291365,0.0056764473996291365,0.5618229999999995,TRUE,-684.5729772166667,-17070.29012609591,-3.414058025219182,9.02514855847666e-4,0.015069489937164266,6.925023338659308e-4,1377.5337129708319,1377.6809724156801,Inf,1.0071692841878832,719.1671409700647,508.84276648428045,0,0
badly_wrong_weak,badly_wrong,weak,217,22,200,5.060354079778466,2.427456447399629,5.18222,4.773325000000001,5.5818815,0.1218659202215342,0.1218659202215342,0.808556499999999,TRUE,2.285355,1.9755194999999999,2.8069445,-0.14210144739962915,0.14210144739962915,0.8314250000000003,TRUE,-684.4059968083334,-17084.128125144653,-3.4168256250289306,0.0012060009213726106,0.020579776698525218,0.0011038149278051214,1379.2782674650684,1379.3218485205184,Inf,1.0063802343968882,646.6903684171026,283.4811752729317,0,0
badly_wrong_moderate,badly_wrong,moderate,218,22,200,5.060354079778466,2.427456447399629,5.1932849999999995,4.792692499999999,5.5647,0.13293092022153363,0.13293092022153363,0.7720075000000008,TRUE,2.377875,2.0967885,2.807229,-0.04958144739962922,0.04958144739962922,0.7104404999999998,TRUE,-684.6419751416666,-17070.998163327164,-3.414199632665433,8.282301493919416e-4,0.015183098578043766,6.767256521965408e-4,1377.7026333736278,1377.7792880045263,Inf,1.0093975305538085,795.8517036927135,718.007093725217,0,0
badly_wrong_strong,badly_wrong,strong,219,22,200,5.060354079778466,2.427456447399629,5.23953,4.877364,5.63211,0.1791759202215344,0.1791759202215344,0.7547459999999999,TRUE,2.58447,2.2861285000000002,2.9490545000000004,0.15701355260037086,0.15701355260037086,0.6629260000000001,TRUE,-685.1466374583333,-17074.930816508848,-3.4149861633017697,0.002410739396086537,0.017381755644238116,6.909540040466237e-4,1378.1137441751557,1378.1985880416808,Inf,1.009254456263118,555.7780863473097,424.3169603349109,0,0
manuscript_default,manuscript_default,default,220,22,200,5.060354079778466,2.427456447399629,5.12462,4.7483414999999995,5.515925,0.06426592022153432,0.06426592022153432,0.7675835000000006,TRUE,2.314215,1.9968335000000002,2.7704625,-0.11324144739962927,0.11324144739962927,0.7736289999999997,TRUE,-684.2515761583334,-17086.230182139254,-3.417246036427851,0.0017809050417992483,0.02516683535782168,0.0012668654583511685,1378.156713657451,1378.3393825206397,Inf,1.0077523966700763,474.43094763577125,376.8301724523885,0,0
